Entity	QRank	museum	museumLabel	Rank_lat
Q55374316	51	http://www.wikidata.org/entity/Q55374316	Q55374316	43.550392
Q94532315	51	http://www.wikidata.org/entity/Q94532315	Centro verde	41.99844
Q119854852	51	http://www.wikidata.org/entity/Q119854852	Boarezzo open-air gallery	45.9134919
Q3868156	50	http://www.wikidata.org/entity/Q3868156	Q3868156	41.86724
Q115179249	50	http://www.wikidata.org/entity/Q115179249	open-air museum Freikofel	46.601008528538
Q3868326	49	http://www.wikidata.org/entity/Q3868326	Diocesan Museum of Sacred Furniture of Bertinoro	44.1481409
Q18670430	49	http://www.wikidata.org/entity/Q18670430	Museo Ebraico di Genova	44.412502
Q55385512	49	http://www.wikidata.org/entity/Q55385512	Q55385512	41.921642
Q55673194	49	http://www.wikidata.org/entity/Q55673194	Villa di Plinio il Giovane	43.536552
Q56258169	49	http://www.wikidata.org/entity/Q56258169	L'automobile è femmina	45.62371
Q55360561	48	http://www.wikidata.org/entity/Q55360561	Museo della cattedrale di San Pietro	44.495255
Q12954421	47	http://www.wikidata.org/entity/Q12954421	School museum Odin-Bertot	44.849040389185
Q27992740	47	http://www.wikidata.org/entity/Q27992740	St. Dominic museum	44.355495
Q29905400	47	http://www.wikidata.org/entity/Q29905400	archaeological area Roman Villa di Torre	45.96506
Q3868323	46	http://www.wikidata.org/entity/Q3868323	Q3868323	46.132244
Q21552096	46	http://www.wikidata.org/entity/Q21552096	Atri Ethnographic Civic Museum	42.581143
Q24935559	46	http://www.wikidata.org/entity/Q24935559	civic multimedia museum	40.341386
Q26161576	46	http://www.wikidata.org/entity/Q26161576	Museo di Mineralogia Roma	41.901756
Q3867861	45	http://www.wikidata.org/entity/Q3867861	Ignazio Mormino Art and Archaeology Museum	38.134476
Q55370782	45	http://www.wikidata.org/entity/Q55370782	Museo dei Tesori di Oropa	45.598064
Q3868278	44	http://www.wikidata.org/entity/Q3868278	Diocesan Museum of Pinerolo	44.886658
Q3868311	44	http://www.wikidata.org/entity/Q3868311	Giaglione Diocesan Museum of Religious Art	45.141804
Q15841096	44	http://www.wikidata.org/entity/Q15841096	Nuraghe Sa Fogaia	39.6647208
Q60870374	44	http://www.wikidata.org/entity/Q60870374	Gipsoteca di Arte Antica	43.71755
Q68660340	44	http://www.wikidata.org/entity/Q68660340	Palazzo Barozzi	44.476532
Q86440181	44	http://www.wikidata.org/entity/Q86440181	Archaeological museum of Himera	37.972383
Q16665617	43	http://www.wikidata.org/entity/Q16665617	Ranuccio Bianchi Bandinelli Archaeological Museum	43.419964
Q27992832	43	http://www.wikidata.org/entity/Q27992832	Museo Ugo Guidi	43.972554
Q27992933	43	http://www.wikidata.org/entity/Q27992933	Museo D'Annunzio Segreto	45.62386
Q55165339	43	http://www.wikidata.org/entity/Q55165339	Pier Alessandro Garda Civic Museum	45.46756
Q55352588	43	http://www.wikidata.org/entity/Q55352588	Mining Museum Ridnaun	46.928317
Q55677770	43	http://www.wikidata.org/entity/Q55677770	Museo della Cultura e Tradizione Cimbra	45.875718226256
Q3868090	42	http://www.wikidata.org/entity/Q3868090	Museo della cultura popolare contadina	44.618207
Q7884974	42	http://www.wikidata.org/entity/Q7884974	Suasa Archaeological Park	43.624484274428
Q55378090	42	http://www.wikidata.org/entity/Q55378090	Mirto Palace Regional Museum, Palermo, Italy	38.116592
Q3868148	41	http://www.wikidata.org/entity/Q3868148	Museo delle Memorie e del paesaggio	43.540966666667
Q6034407	41	http://www.wikidata.org/entity/Q6034407	Q6034407	44.635834
Q36839273	41	http://www.wikidata.org/entity/Q36839273	"Museo nazionale ""Memoriale Giuseppe Garibaldi"""	41.2296203
Q18811696	40	http://www.wikidata.org/entity/Q18811696	Pinacoteca dell'Accademia dei Concordi e del Seminario Vescovile	45.07053056
Q55360210	40	http://www.wikidata.org/entity/Q55360210	Museo civico etrusco romano Prof. G. Bianchini di Trevignano Romano	42.155807
Q55673252	40	http://www.wikidata.org/entity/Q55673252	Palazzo Sinesi	41.221345
Q55083182	39	http://www.wikidata.org/entity/Q55083182	Acquedotto romano Acqui terme	44.666294444444
Q55340606	39	http://www.wikidata.org/entity/Q55340606	Museo civico d'antichità J.J. Winckelmann	45.646734188998
Q55374014	39	http://www.wikidata.org/entity/Q55374014	The house of Giotto	43.948682
Q55375104	39	http://www.wikidata.org/entity/Q55375104	Museum of the Old Grange and Olive Oil	43.258408
Q55686151	39	http://www.wikidata.org/entity/Q55686151	Fortezza Monte Altura	41.1846
Q21552255	38	http://www.wikidata.org/entity/Q21552255	Museo Diocesano di Ischia	40.73363
Q55360814	38	http://www.wikidata.org/entity/Q55360814	Q55360814	44.455883
Q55360882	38	http://www.wikidata.org/entity/Q55360882	Museums of Sestola's Castle	44.23219
Q55374009	38	http://www.wikidata.org/entity/Q55374009	St. Agata Museums	44.021084
Q55685725	38	http://www.wikidata.org/entity/Q55685725	Q55685725	37.502472
Q112944235	38	http://www.wikidata.org/entity/Q112944235	Galleria Campari	45.53914
Q21552144	37	http://www.wikidata.org/entity/Q21552144	Museo del Lapidario di Urbino	43.724503
Q25383236	37	http://www.wikidata.org/entity/Q25383236	Q25383236	40.27882
Q27998479	37	http://www.wikidata.org/entity/Q27998479	Villa romana di San Giovanni in Palco	40.880592
Q55141688	37	http://www.wikidata.org/entity/Q55141688	Museo archeologico del Finale	44.1758092
Q55386591	37	http://www.wikidata.org/entity/Q55386591	Castello di Peschici	41.9469
Q55685652	37	http://www.wikidata.org/entity/Q55685652	Museo dei botroidi di Luigi Fantini	44.333813
Q54855312	36	http://www.wikidata.org/entity/Q54855312	Q54855312	43.817253
Q55360654	36	http://www.wikidata.org/entity/Q55360654	LabOrantes Museum	44.151142
Q55375088	36	http://www.wikidata.org/entity/Q55375088	antiquarium of Poggio Civitate	43.160773
Q55378039	36	http://www.wikidata.org/entity/Q55378039	Bosco ai Frati Museum	43.986332
Q61643564	36	http://www.wikidata.org/entity/Q61643564	Antiquarium (Albintimilium)	43.788974
Q98123289	36	http://www.wikidata.org/entity/Q98123289	Pinacoteca Comunale, Castiglion Fiorentino	43.341972222222
Q55385784	35	http://www.wikidata.org/entity/Q55385784	Collections of Palazzo Mazzetti	44.899433
Q55673061	35	http://www.wikidata.org/entity/Q55673061	Palazzo Baldeschi al Corso	43.110387
Q112275070	35	http://www.wikidata.org/entity/Q112275070	Q112275070	44.59791
Q117426050	35	http://www.wikidata.org/entity/Q117426050	Centro visite e museo sul carsismo e la speleologia	44.2588
Q27992934	34	http://www.wikidata.org/entity/Q27992934	Museo D'Annunzio Eroe	45.62484
Q28003666	34	http://www.wikidata.org/entity/Q28003666	Biblioteca di San Giorgio in Poggiale	44.4973772
Q55351632	34	http://www.wikidata.org/entity/Q55351632	Castello Pignatelli	41.52225
Q55676825	34	http://www.wikidata.org/entity/Q55676825	Museo naturalistico di Isola Bella	37.84705
Q61450471	34	http://www.wikidata.org/entity/Q61450471	Museo d'arte sacre della Collegiata	45.75797
Q112275072	34	http://www.wikidata.org/entity/Q112275072	Piccolo Museo della Poesia Chiesa di San Cristoforo	45.05319
Q35973428	33	http://www.wikidata.org/entity/Q35973428	Museo dei burattini di Budrio	44.53785
Q55496348	33	http://www.wikidata.org/entity/Q55496348	Museo archeologico di Olbia	40.923675
Q55673127	33	http://www.wikidata.org/entity/Q55673127	Catacomba di Villa San Faustino	42.716537
Q55675737	33	http://www.wikidata.org/entity/Q55675737	San Colombano - Collezione Tagliavini	44.4966497
Q55685721	33	http://www.wikidata.org/entity/Q55685721	Pinacoteca Matteo Olivero	44.64326
Q73006053	33	http://www.wikidata.org/entity/Q73006053	Museo del Turismo	45.815197
Q2525526	32	http://www.wikidata.org/entity/Q2525526	museum of Villa Nobel	43.821434
Q18812377	32	http://www.wikidata.org/entity/Q18812377	Pinacoteca Civica di Savona	44.309033
Q55359965	32	http://www.wikidata.org/entity/Q55359965	Museo archeologico di Ventotene	40.796623
Q55368859	32	http://www.wikidata.org/entity/Q55368859	Museo della città	44.921986
Q66057974	32	http://www.wikidata.org/entity/Q66057974	Museo della Pesca	45.81073
Q25561019	31	http://www.wikidata.org/entity/Q25561019	Museo della civiltà contadina	45.52846
Q55377006	31	http://www.wikidata.org/entity/Q55377006	Museo diocesano di Monopoli	40.951134
Q55388759	31	http://www.wikidata.org/entity/Q55388759	Museo della memoria	37.70171
Q55677337	31	http://www.wikidata.org/entity/Q55677337	Mining Museum Schneeberg	46.900686
Q55677346	31	http://www.wikidata.org/entity/Q55677346	Prokulus Museum	46.65024
Q56285552	31	http://www.wikidata.org/entity/Q56285552	Castrum in Castelseprio - antiquarium	45.72852
Q105834531	31	http://www.wikidata.org/entity/Q105834531	Museo delle bambole	44.4986923
Q119993438	31	http://www.wikidata.org/entity/Q119993438	Museo del Mare	44.898561050263
Q18753763	30	http://www.wikidata.org/entity/Q18753763	Civic Museum of Santa Maria della Consolazione	39.69867
Q36844308	30	http://www.wikidata.org/entity/Q36844308	Museo Tommaso Gismondi	41.742233
Q38076939	30	http://www.wikidata.org/entity/Q38076939	San Francesco's museum	44.74849
Q54854825	30	http://www.wikidata.org/entity/Q54854825	Mostra permanente Filippo Marchetti	42.99357
Q55370149	30	http://www.wikidata.org/entity/Q55370149	Castello dei Paleologi	44.675106
Q55375629	30	http://www.wikidata.org/entity/Q55375629	Museo del Cavallino della Giara	39.79469
Q66851013	30	http://www.wikidata.org/entity/Q66851013	Pythagoras Museum	39.0765378
Q28001106	29	http://www.wikidata.org/entity/Q28001106	Castle of Piovera	44.963688
Q55360593	29	http://www.wikidata.org/entity/Q55360593	Museo di anatomia comparata	44.49565
Q55379260	29	http://www.wikidata.org/entity/Q55379260	Q55379260	43.076603
Q55674605	29	http://www.wikidata.org/entity/Q55674605	San Giovanni di Dio	43.771645
Q55677753	29	http://www.wikidata.org/entity/Q55677753	Museo Mondonovo delle maschere	45.6558767
Q56258618	29	http://www.wikidata.org/entity/Q56258618	Museo della Maiolica - MUMA	40.6229851
Q18676874	28	http://www.wikidata.org/entity/Q18676874	Museo della Madonna del Parto	43.484524
Q21552309	28	http://www.wikidata.org/entity/Q21552309	Museo territoriale del Lago di Bolsena	42.646206
Q55375722	28	http://www.wikidata.org/entity/Q55375722	Museo diocesano	40.7267821
Q55376269	28	http://www.wikidata.org/entity/Q55376269	MULSA - Museo di storia dell'agricoltura	45.238422
Q55674341	28	http://www.wikidata.org/entity/Q55674341	Museo Ardengo Soffici	43.815941
Q55674347	28	http://www.wikidata.org/entity/Q55674347	Museo della Pieve di San Giuliano	43.341156
Q110945147	28	http://www.wikidata.org/entity/Q110945147	Castello di Monticello d'Alba	44.719313
Q21552003	27	http://www.wikidata.org/entity/Q21552003	Museo 'Michelangelo'	41.07821
Q35990177	27	http://www.wikidata.org/entity/Q35990177	Remo Brindisi museum	44.65278
Q54871273	27	http://www.wikidata.org/entity/Q54871273	Palazzo Mosca	43.9111379
Q55369969	27	http://www.wikidata.org/entity/Q55369969	Museo del Teatro Romano	40.351883
Q55374380	27	http://www.wikidata.org/entity/Q55374380	Pinacoteca Foresiana	42.815872
Q55374773	27	http://www.wikidata.org/entity/Q55374773	Museo di Santa Chiara	43.711075
Q55386942	27	http://www.wikidata.org/entity/Q55386942	Musei dell'Antico Palazzo dei Vescovi	43.9332587
Q55672321	27	http://www.wikidata.org/entity/Q55672321	Museo archeologico Fondazione S. Faldetta	40.63273
Q112675586	27	http://www.wikidata.org/entity/Q112675586	Morte oratory	43.72566
Q27989739	26	http://www.wikidata.org/entity/Q27989739	Palazzo dei Giuristi	46.13817
Q35990980	26	http://www.wikidata.org/entity/Q35990980	Manifattura dei Marinati	44.6989936294
Q49575222	26	http://www.wikidata.org/entity/Q49575222	Lapidarium della villa comunale	41.223258
Q55354035	26	http://www.wikidata.org/entity/Q55354035	Museo civico Rocca Flea	43.232224
Q55354098	26	http://www.wikidata.org/entity/Q55354098	Q55354098	43.108025
Q72687785	26	http://www.wikidata.org/entity/Q72687785	Museo del Bisso	39.06986
Q72953591	26	http://www.wikidata.org/entity/Q72953591	Permanent exhibition of nativity scenes Natale nel Mondo	43.564320985517
Q93895654	26	http://www.wikidata.org/entity/Q93895654	Q93895654	43.068259
Q21552349	25	http://www.wikidata.org/entity/Q21552349	Pinacoteca Repossi	45.535053
Q55360748	25	http://www.wikidata.org/entity/Q55360748	Q55360748	44.69304
Q55369135	25	http://www.wikidata.org/entity/Q55369135	Museo degli Sguardi	44.04116
Q55373254	25	http://www.wikidata.org/entity/Q55373254	Museo della Collegiata	43.52347
Q65532180	25	http://www.wikidata.org/entity/Q65532180	Civic Palace Museum	43.679592
Q99343100	25	http://www.wikidata.org/entity/Q99343100	Museo Navale di Imperia	43.8795444
Q116188761	25	http://www.wikidata.org/entity/Q116188761	Museo dei Mattonai	43.659629
Q27989627	24	http://www.wikidata.org/entity/Q27989627	Palazzo Lodron	46.0678089
Q55187756	24	http://www.wikidata.org/entity/Q55187756	Civic gallery of Sarnano	43.0351465
Q55340479	24	http://www.wikidata.org/entity/Q55340479	Museo dell'arte fabbrile e delle coltellerie	46.165085
Q55360615	24	http://www.wikidata.org/entity/Q55360615	Museo della Rocca di Dozza	44.358871111111
Q55368366	24	http://www.wikidata.org/entity/Q55368366	Rocca Sanvitale museum	44.882534
Q55376941	24	http://www.wikidata.org/entity/Q55376941	Q55376941	45.77885
Q55674447	24	http://www.wikidata.org/entity/Q55674447	Museo dell’identità dell’alta Garfagnana Olinto Cammelli	44.155203
Q56479567	24	http://www.wikidata.org/entity/Q56479567	House of Giovanni da San Giovanni	43.564305611111
Q108340351	24	http://www.wikidata.org/entity/Q108340351	Museums of the Villa Melzi	45.979314
Q112418150	24	http://www.wikidata.org/entity/Q112418150	Quadreria di Palazzo Rossi Poggi Marsili	44.497465
Q11922647	23	http://www.wikidata.org/entity/Q11922647	Forum Sempronii archaeological site	43.725853
Q25387400	23	http://www.wikidata.org/entity/Q25387400	Q25387400	44.467697
Q27989480	23	http://www.wikidata.org/entity/Q27989480	Palazzo Traversa	44.6984033
Q27992914	23	http://www.wikidata.org/entity/Q27992914	Casa museo di Cottolengo	44.6973708
Q54854852	23	http://www.wikidata.org/entity/Q54854852	Museo di storia naturale	43.30006
Q54871292	23	http://www.wikidata.org/entity/Q54871292	San Francesco di Paola	43.724982
Q55360630	23	http://www.wikidata.org/entity/Q55360630	Rocca Sforzesca - Collezioni d'armi e di ceramiche	44.35388
Q55370515	23	http://www.wikidata.org/entity/Q55370515	Battistero di San Pietro	44.902702
Q55373508	23	http://www.wikidata.org/entity/Q55373508	Museo di arte sacra di San Donnino	43.795006
Q55378069	23	http://www.wikidata.org/entity/Q55378069	Museo della Contrada del Leocorno	43.209217
Q55385970	23	http://www.wikidata.org/entity/Q55385970	Museo Dantesco	44.41633
Q55674292	23	http://www.wikidata.org/entity/Q55674292	Museo d'Arte Sacra	43.547529
Q67381687	23	http://www.wikidata.org/entity/Q67381687	Torre Raimonda	45.915019
Q68320363	23	http://www.wikidata.org/entity/Q68320363	Museo della Tortura	43.401415
Q68671163	23	http://www.wikidata.org/entity/Q68671163	Museo Etno-antropologico	37.524073
Q92942936	23	http://www.wikidata.org/entity/Q92942936	Villa Le Balze - Gardens	43.803698
Q105085118	23	http://www.wikidata.org/entity/Q105085118	Museum Ladin Ćiastel de Tor	46.680765
Q113014552	23	http://www.wikidata.org/entity/Q113014552	Palazzo Gromo Losa	45.564267447404
Q113734530	23	http://www.wikidata.org/entity/Q113734530	Cà del Diavol	46.04235
Q21552340	22	http://www.wikidata.org/entity/Q21552340	Pinacoteca e Museo Civico 'Malatestiano'	43.84344
Q27992875	22	http://www.wikidata.org/entity/Q27992875	Museo del tessile	45.7997655
Q55340748	22	http://www.wikidata.org/entity/Q55340748	Fondazione de Claricini Dornpacher	46.095985
Q55373619	22	http://www.wikidata.org/entity/Q55373619	Museo Missionario Francescano	43.807304
Q55373973	22	http://www.wikidata.org/entity/Q55373973	Museo della vite e del vino	43.636929
Q55385901	22	http://www.wikidata.org/entity/Q55385901	Museo della Prepositura di San Pietro Apostolo	43.89678
Q55686305	22	http://www.wikidata.org/entity/Q55686305	Giovanni Pascoli Historical House Museum	44.105186
Q66424307	22	http://www.wikidata.org/entity/Q66424307	Valle Imperina Mining Centre	46.25716
Q21552058	21	http://www.wikidata.org/entity/Q21552058	Civic museum of Salemi	37.817234
Q55378030	21	http://www.wikidata.org/entity/Q55378030	Q55378030	43.92328
Q55379304	21	http://www.wikidata.org/entity/Q55379304	Museo della Grafica	43.713833333333
Q55385931	21	http://www.wikidata.org/entity/Q55385931	Museo Civico Archeologico della Valtenesi	45.556507
Q55674229	21	http://www.wikidata.org/entity/Q55674229	Domus Romana	43.84515
Q55686092	21	http://www.wikidata.org/entity/Q55686092	Museo Archeologico di Calatia	41.03403
Q55686308	21	http://www.wikidata.org/entity/Q55686308	Casa di Piero della Francesca	43.571125
Q55761417	21	http://www.wikidata.org/entity/Q55761417	Collodi Butterfly House	43.9
Q56549776	21	http://www.wikidata.org/entity/Q56549776	archaeological park of Venosa	40.9679487
Q87574922	21	http://www.wikidata.org/entity/Q87574922	"""Terrazza delle Stelle"" observatory"	46.0190607
Q106083491	21	http://www.wikidata.org/entity/Q106083491	Castello Manservisi	44.152617
Q108422263	21	http://www.wikidata.org/entity/Q108422263	Antiquarium of the Villa Melzi	45.9792553
Q116031025	21	http://www.wikidata.org/entity/Q116031025	Misericordia Museum (Montepulciano)	43.0942847
Q25409932	20	http://www.wikidata.org/entity/Q25409932	Museo storico in Trento	44.991069
Q27992879	20	http://www.wikidata.org/entity/Q27992879	Museo Multimediale Occitano	39.4645892
Q55359820	20	http://www.wikidata.org/entity/Q55359820	Museo dell'Opera dei Pupi	37.15815815
Q55390820	20	http://www.wikidata.org/entity/Q55390820	Museo Colombiano	44.99056
Q105240825	20	http://www.wikidata.org/entity/Q105240825	Museum of Trust and Dialogue for the Mediterranean	35.5004932
Q117267022	20	http://www.wikidata.org/entity/Q117267022	Q117267022	42.715723618826
Q16268137	19	http://www.wikidata.org/entity/Q16268137	Armeria Albicini	44.220516
Q21552066	19	http://www.wikidata.org/entity/Q21552066	Augusto Vernarecci Civic Museum and Pinacotheca	43.690364
Q27987493	19	http://www.wikidata.org/entity/Q27987493	San Tommaso	42.56464
Q27992748	19	http://www.wikidata.org/entity/Q27992748	Museo Comunale	43.274677
Q27992778	19	http://www.wikidata.org/entity/Q27992778	Museo delle Valli: Valli di Comacchio e ancient buildings for valley fishing	44.67486
Q27998868	19	http://www.wikidata.org/entity/Q27998868	Archaeological sites in Reggio Calabria	38.111
Q55354037	19	http://www.wikidata.org/entity/Q55354037	Q55354037	41.87698
Q55359924	19	http://www.wikidata.org/entity/Q55359924	Museo diocesano e della religiosità del Parco dei Monti Aurunci	41.21073
Q55360312	19	http://www.wikidata.org/entity/Q55360312	Giuseppina Arcucci Museum	41.153164
Q55369911	19	http://www.wikidata.org/entity/Q55369911	Museo di Storia Naturale del Salento	40.249363888889
Q55370314	19	http://www.wikidata.org/entity/Q55370314	Villa Vidua	45.021294
Q55375372	19	http://www.wikidata.org/entity/Q55375372	Forte Su Pisu	39.070742
Q55379077	19	http://www.wikidata.org/entity/Q55379077	diocesan museum	40.796543
Q55385905	19	http://www.wikidata.org/entity/Q55385905	Museo Civico di Pescia	43.904682
Q55677515	19	http://www.wikidata.org/entity/Q55677515	Mont Avic Natural Park Visitors Centre (Champdepraz)	45.734955
Q56550392	19	http://www.wikidata.org/entity/Q56550392	Mining village and Alpinart exhibition center	45.61072
Q18811735	18	http://www.wikidata.org/entity/Q18811735	Santuario Madonna dei Miracoli, Lonigo	45.391127
Q27992904	18	http://www.wikidata.org/entity/Q27992904	Museo degli Alpini	45.88771
Q55360476	18	http://www.wikidata.org/entity/Q55360476	Joe Petrosino house museum	40.337982
Q55368939	18	http://www.wikidata.org/entity/Q55368939	Museum of the Beata Vergine della Ghiara Sanctuary	44.699116
Q55372596	18	http://www.wikidata.org/entity/Q55372596	Ecomuseo Feltrificio Crumiere	44.807408066798
Q55376949	18	http://www.wikidata.org/entity/Q55376949	Q55376949	45.897851
Q55385850	18	http://www.wikidata.org/entity/Q55385850	Museo delle Bilance	43.483177
Q55390554	18	http://www.wikidata.org/entity/Q55390554	Museo della ceramica di Mondovì	44.388752
Q55676211	18	http://www.wikidata.org/entity/Q55676211	Museoteatro della Commenda di Pré	44.415577
Q55677532	18	http://www.wikidata.org/entity/Q55677532	"Permanent exhibition of pillow-lace ""Cogne Lace"""	45.60983
Q56760994	18	http://www.wikidata.org/entity/Q56760994	Miniera dell'Argentiera	40.7387324
Q64485053	18	http://www.wikidata.org/entity/Q64485053	Castello Amorotti	42.433801
Q112759644	18	http://www.wikidata.org/entity/Q112759644	Q112759644	41.854611
Q116030707	18	http://www.wikidata.org/entity/Q116030707	Museo di Fantiscritti	44.09029
Q116189325	18	http://www.wikidata.org/entity/Q116189325	Museo Etnoantropologico e Naturalistico	38.22698
Q116197405	18	http://www.wikidata.org/entity/Q116197405	Museo etnografico eoliano	38.4658214
Q120887056	18	http://www.wikidata.org/entity/Q120887056	Andreas Hofer Museum	45.17268
Q25804392	17	http://www.wikidata.org/entity/Q25804392	Museo Friulano di Storia Naturale	46.054356867428
Q35991102	17	http://www.wikidata.org/entity/Q35991102	Casa del Maiale	44.7158673
Q55085607	17	http://www.wikidata.org/entity/Q55085607	Pinacoteca comunale	42.55441
Q55172335	17	http://www.wikidata.org/entity/Q55172335	Museo civico Gonzaga	44.844597
Q55182070	17	http://www.wikidata.org/entity/Q55182070	Palazzo Sforza	42.757279
Q55348382	17	http://www.wikidata.org/entity/Q55348382	Museo di Chimica dell'Università di Genova	44.40585
Q55360394	17	http://www.wikidata.org/entity/Q55360394	Spazio Cerio (Capri, Italy)	40.548897
Q55373940	17	http://www.wikidata.org/entity/Q55373940	Museo Vicariale di San Martino a Gangalandi	43.769455
Q55375101	17	http://www.wikidata.org/entity/Q55375101	Fortezza e Museo di Radicofani	42.897133
Q55377717	17	http://www.wikidata.org/entity/Q55377717	Museo Etnografico del Ponente Ligure	43.927113
Q55378379	17	http://www.wikidata.org/entity/Q55378379	Natural History Museum of Gagliole	43.23818
Q55385780	17	http://www.wikidata.org/entity/Q55385780	Castello Malaspina-Grimaldi	44.670834
Q55673288	17	http://www.wikidata.org/entity/Q55673288	Museo Episcopale	40.960766
Q56258757	17	http://www.wikidata.org/entity/Q56258757	Franciscan protoconvent	39.80873
Q66759342	17	http://www.wikidata.org/entity/Q66759342	Luicciana open air museum	44.028155
Q68671254	17	http://www.wikidata.org/entity/Q68671254	Museo del Mare	40.732084
Q72172076	17	http://www.wikidata.org/entity/Q72172076	Officine culturali	37.50385
Q92397103	17	http://www.wikidata.org/entity/Q92397103	Palazzo Iliceto	41.2251123
Q93124435	17	http://www.wikidata.org/entity/Q93124435	Centro Matteucci, Viareggio	43.871972
Q105085144	17	http://www.wikidata.org/entity/Q105085144	Museum Ladin Ursus ladinicus	46.570672
Q27992763	16	http://www.wikidata.org/entity/Q27992763	Archaeological museum Hippana	37.7220066
Q32814927	16	http://www.wikidata.org/entity/Q32814927	Museo casa Deriu	40.2958391
Q54871036	16	http://www.wikidata.org/entity/Q54871036	Annibale Caro birthplace	43.316143055556
Q55360510	16	http://www.wikidata.org/entity/Q55360510	Museo Diocesano	40.227512
Q55372352	16	http://www.wikidata.org/entity/Q55372352	Museo Francesco Faà di Bruno	45.08007
Q55374463	16	http://www.wikidata.org/entity/Q55374463	Cattedrale di Lucca. Museo	43.841013
Q55385598	16	http://www.wikidata.org/entity/Q55385598	Fondazione Erio Tripodi - Museo della canzone	43.78932
Q55674382	16	http://www.wikidata.org/entity/Q55674382	Museo del vino	43.583065
Q55675378	16	http://www.wikidata.org/entity/Q55675378	Museo delle Icone e della Tradizione Bizantina	39.83546
Q70860255	16	http://www.wikidata.org/entity/Q70860255	Museo di Paleontologia	45.412399
Q93317312	16	http://www.wikidata.org/entity/Q93317312	Ghiacciaia della Madonnina	44.0058258
Q97648600	16	http://www.wikidata.org/entity/Q97648600	Fornace Galli	46.03274
Q12954416	15	http://www.wikidata.org/entity/Q12954416	Museo della Marionetta	45.068924
Q18612719	15	http://www.wikidata.org/entity/Q18612719	Galleria dell'Accademia	41.9016
Q20019247	15	http://www.wikidata.org/entity/Q20019247	Museo Civico di Palazzo Della Penna, Perugia	43.107857
Q27992837	15	http://www.wikidata.org/entity/Q27992837	Museo archeologico Anton Maria Mucchi	45.607216
Q27992901	15	http://www.wikidata.org/entity/Q27992901	Museo Napoleonico	45.35778
Q41353965	15	http://www.wikidata.org/entity/Q41353965	Palazzo Zoppi	44.74894
Q53709929	15	http://www.wikidata.org/entity/Q53709929	Museo diocesano	39.289852
Q55369253	15	http://www.wikidata.org/entity/Q55369253	Museo diocesano di Bari	41.128014
Q55672436	15	http://www.wikidata.org/entity/Q55672436	cloister of the San Domenico convent	40.477383
Q55672446	15	http://www.wikidata.org/entity/Q55672446	Museo Auto e Moto d'Epoca 'Amarcord'	44.16952
Q55673067	15	http://www.wikidata.org/entity/Q55673067	Museo delle miniere di Morgnano	42.776306
Q55673195	15	http://www.wikidata.org/entity/Q55673195	Museo diocesano	43.35308
Q55685941	15	http://www.wikidata.org/entity/Q55685941	Ancient roman necropolis in Voghenza	44.765938
Q56258431	15	http://www.wikidata.org/entity/Q56258431	Ecomuseo della limonaia	45.72823
Q61196740	15	http://www.wikidata.org/entity/Q61196740	Madonna di Loreto	44.0725022
Q61451297	15	http://www.wikidata.org/entity/Q61451297	Palazzo dei Castiglioni di Monteruzzo	45.75473
Q63452265	15	http://www.wikidata.org/entity/Q63452265	House of Saint Ubald of Gubbio	43.353181
Q66056447	15	http://www.wikidata.org/entity/Q66056447	Museo di arte sacra San Nicolò	37.273823
Q108422204	15	http://www.wikidata.org/entity/Q108422204	Museo Ludovico Gallarati Scotti	45.9793589
Q116214601	15	http://www.wikidata.org/entity/Q116214601	Museo della Religiosità popolare	44.60151
Q29884491	14	http://www.wikidata.org/entity/Q29884491	Castle of Monastero Bormida	44.648052
Q37870367	14	http://www.wikidata.org/entity/Q37870367	Arte Vetraria Museum	44.336144
Q55193864	14	http://www.wikidata.org/entity/Q55193864	Q55193864	41.935276
Q55354183	14	http://www.wikidata.org/entity/Q55354183	Museo del Monastero delle Orsoline	42.40424
Q55359963	14	http://www.wikidata.org/entity/Q55359963	Museo Civico Archeologico	41.29161
Q55371323	14	http://www.wikidata.org/entity/Q55371323	Museo civico della stampa	44.386673
Q55374019	14	http://www.wikidata.org/entity/Q55374019	Beato Angelico Sacred Art Museum	43.934353194301
Q55374768	14	http://www.wikidata.org/entity/Q55374768	Museo archeologico	43.679504
Q55388525	14	http://www.wikidata.org/entity/Q55388525	Teatro romano	40.28333
Q56258238	14	http://www.wikidata.org/entity/Q56258238	Campo Muri	43.284973
Q67386055	14	http://www.wikidata.org/entity/Q67386055	Museo della tigella	44.365166
Q69556137	14	http://www.wikidata.org/entity/Q69556137	Museo del Giocattolo e del Bambino	45.546533
Q78196986	14	http://www.wikidata.org/entity/Q78196986	Museo Giuseppe Scarabelli	44.354954
Q98954608	14	http://www.wikidata.org/entity/Q98954608	Spoleto–Norcia railway museum	42.7445
Q105846636	14	http://www.wikidata.org/entity/Q105846636	Anthropological Collection of the Bologna University	44.4960916
Q112015455	14	http://www.wikidata.org/entity/Q112015455	Q112015455	43.403514566033
Q32815631	13	http://www.wikidata.org/entity/Q32815631	Museo delle Conce	40.2947197
Q55109793	13	http://www.wikidata.org/entity/Q55109793	Torre di San Giovanni	39.8731
Q55137874	13	http://www.wikidata.org/entity/Q55137874	San Francesco	43.129467
Q55353464	13	http://www.wikidata.org/entity/Q55353464	birth house of Antonio Rosmini	45.890785
