Entity	QRank	city	cityLabel	maxPopulation
Q1021223	9084	http://www.wikidata.org/entity/Q1021223	Kamień Krajeński	2358.0
Q432353	9083	http://www.wikidata.org/entity/Q432353	Wyśmierzyce	869.0
Q924124	9072	http://www.wikidata.org/entity/Q924124	Krzanowice	2039.0
Q1602897	9063	http://www.wikidata.org/entity/Q1602897	Hellissandur	365.0
Q994061	9041	http://www.wikidata.org/entity/Q994061	Kłecko	2608.0
Q544701	9039	http://www.wikidata.org/entity/Q544701	Berbérati	76918.0
Q2355674	9039	http://www.wikidata.org/entity/Q2355674	Kerben	14141.0
Q7367138	9031	http://www.wikidata.org/entity/Q7367138	Rosa Zárate	31120.0
Q1005837	9030	http://www.wikidata.org/entity/Q1005837	Jutrosin	1910.0
Q2528063	9028	http://www.wikidata.org/entity/Q2528063	Ye, Mon State	36027.0
Q643617	9020	http://www.wikidata.org/entity/Q643617	Florida	71676.0
Q1007479	9017	http://www.wikidata.org/entity/Q1007479	Lubraniec	2825.0
Q27125371	9017	http://www.wikidata.org/entity/Q27125371	Aydoun	63244.0
Q2631365	9015	http://www.wikidata.org/entity/Q2631365	G‘uzor	17253.0
Q557397	9011	http://www.wikidata.org/entity/Q557397	Ankober	2288.0
Q991268	9003	http://www.wikidata.org/entity/Q991268	Mamurras	8282.0
Q3816731	8996	http://www.wikidata.org/entity/Q3816731	Yaguachi Nuevo	22972.0
Q15898	8982	http://www.wikidata.org/entity/Q15898	Mežica	3176.0
Q1553776	8975	http://www.wikidata.org/entity/Q1553776	Guiglo	63643.0
Q5763412	8959	http://www.wikidata.org/entity/Q5763412	Yantzaza	13335.0
Q57924	8953	http://www.wikidata.org/entity/Q57924	Lugau	7844.0
Q3942968	8914	http://www.wikidata.org/entity/Q3942968	Huimanguillo	27182.0
Q1946017	8911	http://www.wikidata.org/entity/Q1946017	Ostrów Lubelski	2033.0
Q1649301	8909	http://www.wikidata.org/entity/Q1649301	Sar-e Pol	51075.0
Q782857	8894	http://www.wikidata.org/entity/Q782857	Cyangugu	27416.0
Q2218834	8867	http://www.wikidata.org/entity/Q2218834	Kołaczyce	1390.0
Q140476	8864	http://www.wikidata.org/entity/Q140476	Zagórów	2861.0
Q1421516	8856	http://www.wikidata.org/entity/Q1421516	Tuliszków	3120.0
Q986966	8836	http://www.wikidata.org/entity/Q986966	Przedecz	1566.0
Q382587	8819	http://www.wikidata.org/entity/Q382587	Osieczna	2425.0
Q2791141	8800	http://www.wikidata.org/entity/Q2791141	Bhalwal	82556.0
Q765521	8796	http://www.wikidata.org/entity/Q765521	Eskifjörður	1111.0
Q1104010	8795	http://www.wikidata.org/entity/Q1104010	Venta	2155.0
Q2563156	8792	http://www.wikidata.org/entity/Q2563156	Dembi Dollo	29448.0
Q130228	8744	http://www.wikidata.org/entity/Q130228	Yenice	21625.0
Q933255	8737	http://www.wikidata.org/entity/Q933255	Smalininkai	847.0
Q356811	8736	http://www.wikidata.org/entity/Q356811	Adi Keyh	13061.0
Q958899	8729	http://www.wikidata.org/entity/Q958899	Krumë	6006.0
Q5600202	8715	http://www.wikidata.org/entity/Q5600202	Qutur, Egypt	24518.0
Q777091	8714	http://www.wikidata.org/entity/Q777091	Sośnicowice	1940.0
Q1025873	8689	http://www.wikidata.org/entity/Q1025873	Caimanera	11273.0
Q2096039	8689	http://www.wikidata.org/entity/Q2096039	Toledo	4397.0
Q5838711	8664	http://www.wikidata.org/entity/Q5838711	Hunuma	24910.0
Q2044605	8662	http://www.wikidata.org/entity/Q2044605	Dusetos	479.0
Q558579	8653	http://www.wikidata.org/entity/Q558579	Dobra	2103.0
Q557306	8649	http://www.wikidata.org/entity/Q557306	Skoki	4634.0
Q2356376	8646	http://www.wikidata.org/entity/Q2356376	Kavarskas	485.0
Q1011882	8625	http://www.wikidata.org/entity/Q1011882	Gaoua	45189.0
Q52828	8611	http://www.wikidata.org/entity/Q52828	Gołańcz	3194.0
Q1619845	8579	http://www.wikidata.org/entity/Q1619845	Bailundo	294494.0
Q382249	8569	http://www.wikidata.org/entity/Q382249	Butha-Buthe	10000.0
Q16629473	8558	http://www.wikidata.org/entity/Q16629473	Djibo	61456.0
Q997447	8546	http://www.wikidata.org/entity/Q997447	Węgorzyno	2657.0
Q429741	8540	http://www.wikidata.org/entity/Q429741	Morant Bay	11121.0
Q2561767	8527	http://www.wikidata.org/entity/Q2561767	Al-Sanamayn	26268.0
Q451529	8526	http://www.wikidata.org/entity/Q451529	Am Timan	38261.0
Q2342112	8515	http://www.wikidata.org/entity/Q2342112	Szepietowo	2073.0
Q1532147	8506	http://www.wikidata.org/entity/Q1532147	Pan de Azúcar	6597.0
Q5607284	8506	http://www.wikidata.org/entity/Q5607284	Kafr Shokr	23390.0
Q1005855	8501	http://www.wikidata.org/entity/Q1005855	Lubień Kujawski	1360.0
Q4312524	8481	http://www.wikidata.org/entity/Q4312524	Nacajuca	10956.0
Q1149495	8477	http://www.wikidata.org/entity/Q1149495	Czerniejewo	2576.0
Q18746	8455	http://www.wikidata.org/entity/Q18746	Roskovec	6657.0
Q4459029	8435	http://www.wikidata.org/entity/Q4459029	Tlaltenango de Sánchez Román	21636.0
Q525118	8415	http://www.wikidata.org/entity/Q525118	Maxixe	108824.0
Q989441	8414	http://www.wikidata.org/entity/Q989441	Pełczyce	2468.0
Q599929	8389	http://www.wikidata.org/entity/Q599929	Královo Pole	21119.0
Q394756	8387	http://www.wikidata.org/entity/Q394756	Seda	869.0
Q2305496	8386	http://www.wikidata.org/entity/Q2305496	Sakib	11586.0
Q1014433	8368	http://www.wikidata.org/entity/Q1014433	Mapiri	16520.0
Q911358	8367	http://www.wikidata.org/entity/Q911358	Ebibeyin	36565.0
Q1626079	8359	http://www.wikidata.org/entity/Q1626079	Portachuelo	16408.0
Q2110515	8347	http://www.wikidata.org/entity/Q2110515	Naucalpan de Juárez	913681.0
Q2044578	8332	http://www.wikidata.org/entity/Q2044578	Daugai	940.0
Q6346798	8327	http://www.wikidata.org/entity/Q6346798	Kahama	242208.0
Q2044194	8312	http://www.wikidata.org/entity/Q2044194	Urzędów	1701.0
Q810474	8302	http://www.wikidata.org/entity/Q810474	Bassar	33156.0
Q12209285	8296	http://www.wikidata.org/entity/Q12209285	El Khalifa	112568.0
Q556344	8293	http://www.wikidata.org/entity/Q556344	Wysoka	2577.0
Q1019466	8273	http://www.wikidata.org/entity/Q1019466	Sandgerði	1779.0
Q1740681	8262	http://www.wikidata.org/entity/Q1740681	Khorixas	10906.0
Q2068157	8262	http://www.wikidata.org/entity/Q2068157	Ixiamas	1733.0
Q1026281	8235	http://www.wikidata.org/entity/Q1026281	Arani	3512.0
Q1817441	8216	http://www.wikidata.org/entity/Q1817441	Los Guayos	130345.0
Q219664	8204	http://www.wikidata.org/entity/Q219664	Khabab	3379.0
Q747796	8204	http://www.wikidata.org/entity/Q747796	Zardab	8450.0
Q1210015	8187	http://www.wikidata.org/entity/Q1210015	Kaga-Bandoro	24661.0
Q1028289	8186	http://www.wikidata.org/entity/Q1028289	Züünkharaa	18002.0
Q5029	8182	http://www.wikidata.org/entity/Q5029	Colón	72000.0
Q3303551	8182	http://www.wikidata.org/entity/Q3303551	Mboro	27693.0
Q1280831	8180	http://www.wikidata.org/entity/Q1280831	Ryglice	2735.0
Q25247574	8180	http://www.wikidata.org/entity/Q25247574	Mankono	64330.0
Q97291790	8172	http://www.wikidata.org/entity/Q97291790	Al Hinakiyah	16738.0
Q4165655	8169	http://www.wikidata.org/entity/Q4165655	Hihya	66702.0
Q5352286	8154	http://www.wikidata.org/entity/Q5352286	El Triunfo	41042.0
Q609892	8153	http://www.wikidata.org/entity/Q609892	Kosonsoy	31217.0
Q1029650	8150	http://www.wikidata.org/entity/Q1029650	Afak	75.0
Q855820	8149	http://www.wikidata.org/entity/Q855820	Beltinci	2430.0
Q3284743	8134	http://www.wikidata.org/entity/Q3284743	Skaudvilė	1370.0
Q892441	8117	http://www.wikidata.org/entity/Q892441	Bongor	27770.0
Q7265828	8096	http://www.wikidata.org/entity/Q7265828	Qaha	26694.0
Q991590	8089	http://www.wikidata.org/entity/Q991590	Otyń	1666.0
Q379669	8078	http://www.wikidata.org/entity/Q379669	Viekšniai	2180.0
Q1364365	8074	http://www.wikidata.org/entity/Q1364365	Zula	2612.0
Q975904	8073	http://www.wikidata.org/entity/Q975904	Abnub	67526.0
Q853708	8063	http://www.wikidata.org/entity/Q853708	Charlottenburg borough	345139.0
Q1421485	8062	http://www.wikidata.org/entity/Q1421485	Miejska Górka	3152.0
Q4534209	8045	http://www.wikidata.org/entity/Q4534209	Józefów nad Wisłą	833.0
Q1005453	8044	http://www.wikidata.org/entity/Q1005453	Kolonowskie	3183.0
Q15914	8041	http://www.wikidata.org/entity/Q15914	Ruše	4206.0
Q575774	8033	http://www.wikidata.org/entity/Q575774	Al-Safira	106460.0
Q650018	8031	http://www.wikidata.org/entity/Q650018	Domburg	5500.0
Q2075535	8024	http://www.wikidata.org/entity/Q2075535	Surman	90707.0
Q1020338	8003	http://www.wikidata.org/entity/Q1020338	Maliana	15800.0
Q745871	7962	http://www.wikidata.org/entity/Q745871	Goba	32025.0
Q673185	7958	http://www.wikidata.org/entity/Q673185	Batouri	33594.0
Q2532403	7907	http://www.wikidata.org/entity/Q2532403	Oleśnica, Świętokrzyskie Voivodeship	1752.0
Q3246361	7901	http://www.wikidata.org/entity/Q3246361	Pasrur	58644.0
Q2543304	7876	http://www.wikidata.org/entity/Q2543304	Marehra	19542.0
Q1756938	7874	http://www.wikidata.org/entity/Q1756938	Costești	3507.0
Q2356406	7866	http://www.wikidata.org/entity/Q2356406	Dūkštas	682.0
Q761508	7860	http://www.wikidata.org/entity/Q761508	Mrocza	4168.0
Q1993517	7858	http://www.wikidata.org/entity/Q1993517	Saatly	17900.0
Q1020276	7857	http://www.wikidata.org/entity/Q1020276	Búðardalur	272.0
Q114977	7822	http://www.wikidata.org/entity/Q114977	Guanajay	22839.0
Q894513	7820	http://www.wikidata.org/entity/Q894513	Bossangoa	37780.0
Q1013428	7819	http://www.wikidata.org/entity/Q1013428	Mokhotlong	8809.0
Q391747	7814	http://www.wikidata.org/entity/Q391747	Byumba	36401.0
Q2000579	7813	http://www.wikidata.org/entity/Q2000579	Vabalninkas	797.0
Q1511713	7802	http://www.wikidata.org/entity/Q1511713	Gościno	2611.0
Q286563	7765	http://www.wikidata.org/entity/Q286563	Bignona	27826.0
Q808981	7761	http://www.wikidata.org/entity/Q808981	Barros Blancos	31650.0
Q1010278	7751	http://www.wikidata.org/entity/Q1010278	Torit	17957.0
Q1005972	7748	http://www.wikidata.org/entity/Q1005972	Borek Wielkopolski	2440.0
Q2125362	7716	http://www.wikidata.org/entity/Q2125362	Rada'a	44755.0
Q1001817	7711	http://www.wikidata.org/entity/Q1001817	Buenos Aires	29454.0
Q599533	7704	http://www.wikidata.org/entity/Q599533	Muborak	19868.0
Q1659926	7680	http://www.wikidata.org/entity/Q1659926	Tikapur	56127.0
Q995847	7672	http://www.wikidata.org/entity/Q995847	Małomice	3457.0
Q6000830	7668	http://www.wikidata.org/entity/Q6000830	Daraw	38400.0
Q4702665	7664	http://www.wikidata.org/entity/Q4702665	Al-Karmah	95000.0
Q1757279	7659	http://www.wikidata.org/entity/Q1757279	Sibut	22419.0
Q740687	7658	http://www.wikidata.org/entity/Q740687	Guéckédougou	221715.0
Q287731	7645	http://www.wikidata.org/entity/Q287731	El-Tod	27357.0
Q130536	7635	http://www.wikidata.org/entity/Q130536	Kamionka	1739.0
Q1280261	7625	http://www.wikidata.org/entity/Q1280261	Świątniki Górne	2418.0
Q9293211	7617	http://www.wikidata.org/entity/Q9293211	José Mármol	41109.0
Q2604081	7615	http://www.wikidata.org/entity/Q2604081	Ezpeleta	79557.0
Q7283492	7591	http://www.wikidata.org/entity/Q7283492	Rahmaniya	29393.0
Q21414421	7541	http://www.wikidata.org/entity/Q21414421	Oviedo	185902.0
Q612160	7534	http://www.wikidata.org/entity/Q612160	Kangaatsiaq	520.0
Q3652748	7528	http://www.wikidata.org/entity/Q3652748	Deir Mawas	40640.0
Q7883868	7526	http://www.wikidata.org/entity/Q7883868	Piñas	18482.0
Q1784710	7515	http://www.wikidata.org/entity/Q1784710	Tranqueras	7235.0
Q2341047	7483	http://www.wikidata.org/entity/Q2341047	Nowe Brzesko	1628.0
Q3173182	7480	http://www.wikidata.org/entity/Q3173182	Notsé	49143.0
Q4064550	7437	http://www.wikidata.org/entity/Q4064550	Amuntai	41554.0
Q1025311	7428	http://www.wikidata.org/entity/Q1025311	Kunów	2782.0
Q2222379	7427	http://www.wikidata.org/entity/Q2222379	Burton	359.0
Q1383404	7405	http://www.wikidata.org/entity/Q1383404	Fayed	21808.0
Q946150	7401	http://www.wikidata.org/entity/Q946150	Libertad	11458.0
Q2089619	7395	http://www.wikidata.org/entity/Q2089619	Ramygala	1198.0
Q1656462	7377	http://www.wikidata.org/entity/Q1656462	Linkuva	1217.0
Q3695904	7348	http://www.wikidata.org/entity/Q3695904	Chunian	64386.0
Q722997	7334	http://www.wikidata.org/entity/Q722997	Chortoq	35615.0
Q740050	7330	http://www.wikidata.org/entity/Q740050	Gaur, Nepal	34937.0
Q988639	7310	http://www.wikidata.org/entity/Q988639	Dobrzany	2183.0
Q2984767	7308	http://www.wikidata.org/entity/Q2984767	Arif Wala	95655.0
Q999604	7302	http://www.wikidata.org/entity/Q999604	Wiązów, Strzelin County	2311.0
Q7504795	7298	http://www.wikidata.org/entity/Q7504795	Shujabad	70595.0
Q4495294	7290	http://www.wikidata.org/entity/Q4495294	Hamam al-Alil	15985.0
Q2907474	7274	http://www.wikidata.org/entity/Q2907474	Bni Drar	10934.0
Q1142926	7245	http://www.wikidata.org/entity/Q1142926	Impfondo	39653.0
Q804607	7242	http://www.wikidata.org/entity/Q804607	Balaka Township	24000.0
Q276746	7240	http://www.wikidata.org/entity/Q276746	Babati	30975.0
Q4405656	7231	http://www.wikidata.org/entity/Q4405656	San Gabriel	14497.0
Q259489	7213	http://www.wikidata.org/entity/Q259489	Rychwał	2402.0
Q1011873	7210	http://www.wikidata.org/entity/Q1011873	Manatuto	9022.0
Q990746	7206	http://www.wikidata.org/entity/Q990746	Chimoré	21736.0
Q4450198	7192	http://www.wikidata.org/entity/Q4450198	Tacotalpa	7710.0
Q641130	7168	http://www.wikidata.org/entity/Q641130	Triolet, Mauritius	23386.0
Q431628	7160	http://www.wikidata.org/entity/Q431628	Nowe Miasteczko	2694.0
Q559801	7147	http://www.wikidata.org/entity/Q559801	San Cristóbal	29119.0
Q97300483	7136	http://www.wikidata.org/entity/Q97300483	Al Shimasiyah	5871.0
Q20809757	7131	http://www.wikidata.org/entity/Q20809757	Gokarneshwor	107351.0
Q1024671	7129	http://www.wikidata.org/entity/Q1024671	Troškūnai	407.0
Q1774419	7117	http://www.wikidata.org/entity/Q1774419	Pala	38975.0
Q1017167	7105	http://www.wikidata.org/entity/Q1017167	Garbahaareey	43000.0
Q787824	7080	http://www.wikidata.org/entity/Q787824	Borovnica	2674.0
Q984765	7077	http://www.wikidata.org/entity/Q984765	Chocz	1691.0
Q1323393	7073	http://www.wikidata.org/entity/Q1323393	Krzywiń	1674.0
Q3347407	7067	http://www.wikidata.org/entity/Q3347407	Santa María de Nieva	2510.0
Q2583107	7059	http://www.wikidata.org/entity/Q2583107	Samukh	10228.0
Q6721179	7054	http://www.wikidata.org/entity/Q6721179	Maarrat Misrin	37490.0
Q429855	7044	http://www.wikidata.org/entity/Q429855	Sauce	6132.0
Q2356424	7021	http://www.wikidata.org/entity/Q2356424	Joniškėlis	977.0
Q1361155	7012	http://www.wikidata.org/entity/Q1361155	Samut Songkhram	28493.0
Q721678	6971	http://www.wikidata.org/entity/Q721678	Ascención de Guarayos	18816.0
Q2706425	6941	http://www.wikidata.org/entity/Q2706425	Greenbrier	6898.0
Q2671684	6940	http://www.wikidata.org/entity/Q2671684	Liman	11500.0
Q19259	6929	http://www.wikidata.org/entity/Q19259	Rubik	4454.0
Q1013379	6923	http://www.wikidata.org/entity/Q1013379	Mafeteng	57059.0
Q12184496	6913	http://www.wikidata.org/entity/Q12184496	ِAlbosor	4500.0
Q2375652	6904	http://www.wikidata.org/entity/Q2375652	Cupcini	7190.0
Q568905	6903	http://www.wikidata.org/entity/Q568905	Yarim	34805.0
Q579291	6889	http://www.wikidata.org/entity/Q579291	Bayt al-Faqih	41652.0
Q20870954	6884	http://www.wikidata.org/entity/Q20870954	Palenque	7258.0
Q600883	6880	http://www.wikidata.org/entity/Q600883	Temsia	40780.0
Q7193761	6842	http://www.wikidata.org/entity/Q7193761	Pilar, Córdoba Province	14735.0
Q938803	6827	http://www.wikidata.org/entity/Q938803	General Levalle	5697.0
Q64181	6824	http://www.wikidata.org/entity/Q64181	Naushahro Feroze	38181.0
Q554417	6823	http://www.wikidata.org/entity/Q554417	Osiek, Świętokrzyskie Voivodeship	1966.0
Q3814773	6823	http://www.wikidata.org/entity/Q3814773	Buka	28000.0
Q1766104	6813	http://www.wikidata.org/entity/Q1766104	Don Bosco	20876.0
Q1023619	6812	http://www.wikidata.org/entity/Q1023619	Magdanly	64845.0
Q962774	6776	http://www.wikidata.org/entity/Q962774	Naranjito	34664.0
Q1974445	6775	http://www.wikidata.org/entity/Q1974445	Santo Tomás	25087.0
Q643081	6772	http://www.wikidata.org/entity/Q643081	Nuevitas	38995.0
Q16319283	6752	http://www.wikidata.org/entity/Q16319283	Zafarwal	134275.0
Q397975	6749	http://www.wikidata.org/entity/Q397975	Aguas Corrientes	1047.0
Q3078177	6736	http://www.wikidata.org/entity/Q3078177	Sochocin	1967.0
Q3557909	6725	http://www.wikidata.org/entity/Q3557909	Tremetousia	605.0
Q1880859	6713	http://www.wikidata.org/entity/Q1880859	Tekax	50789.0
Q6784538	6710	http://www.wikidata.org/entity/Q6784538	Massarah	288880.0
Q5436153	6703	http://www.wikidata.org/entity/Q5436153	Farooqabad	75776.0
Q2506989	6700	http://www.wikidata.org/entity/Q2506989	Kalaiya	42826.0
Q1964554	6685	http://www.wikidata.org/entity/Q1964554	Nandaime	34288.0
Q3284738	6685	http://www.wikidata.org/entity/Q3284738	Gelgaudiškis	1522.0
Q1524575	6666	http://www.wikidata.org/entity/Q1524575	Ura Vajgurore	4893.0
Q3565377	6665	http://www.wikidata.org/entity/Q3565377	Waliso	37878.0
Q177880	6661	http://www.wikidata.org/entity/Q177880	Yatağan	44940.0
Q2944558	6624	http://www.wikidata.org/entity/Q2944558	Tômbwa	54873.0
Q1026821	6623	http://www.wikidata.org/entity/Q1026821	Carmel City	16778.0
Q2135041	6619	http://www.wikidata.org/entity/Q2135041	Modliborzyce, Lublin Voivodeship	1413.0
Q891241	6611	http://www.wikidata.org/entity/Q891241	Bol	11700.0
Q3434314	6597	http://www.wikidata.org/entity/Q3434314	Robe	44382.0
Q1002658	6588	http://www.wikidata.org/entity/Q1002658	Wielichowo	1725.0
Q1027004	6574	http://www.wikidata.org/entity/Q1027004	Santa Rita	169158.0
Q1022170	6566	http://www.wikidata.org/entity/Q1022170	Chokwe	63695.0
Q2045352	6549	http://www.wikidata.org/entity/Q2045352	Baltoji Vokė	991.0
Q2605521	6549	http://www.wikidata.org/entity/Q2605521	Tank	44996.0
Q2638372	6548	http://www.wikidata.org/entity/Q2638372	Shopokov	8749.0
Q12233488	6541	http://www.wikidata.org/entity/Q12233488	Qalansiyah	4741.0
Q742128	6539	http://www.wikidata.org/entity/Q742128	Achaguas	38523.0
Q520687	6515	http://www.wikidata.org/entity/Q520687	Mocuba	69045.0
Q5351356	6496	http://www.wikidata.org/entity/Q5351356	El Guabo	26635.0
Q500641	6460	http://www.wikidata.org/entity/Q500641	Vabkent	12351.0
Q6819071	6439	http://www.wikidata.org/entity/Q6819071	Merewether	11788.0
Q1269422	6435	http://www.wikidata.org/entity/Q1269422	San Carlos de Río Negro	2916.0
Q3122689	6421	http://www.wikidata.org/entity/Q3122689	Ribeira Grande, Cape Verde	2950.0
Q3695624	6416	http://www.wikidata.org/entity/Q3695624	Kandhkot	105011.0
Q3472806	6412	http://www.wikidata.org/entity/Q3472806	El Rosario de Soapire	112357.0
Q2003711	6406	http://www.wikidata.org/entity/Q2003711	Mariluz	9847.0
Q7005393	6403	http://www.wikidata.org/entity/Q7005393	New Asyut	40000.0
Q3233266	6335	http://www.wikidata.org/entity/Q3233266	Kilimli	35323.0
Q939109	6314	http://www.wikidata.org/entity/Q939109	Bíldudalur	225.0
Q246139	6303	http://www.wikidata.org/entity/Q246139	Rwamagana	18009.0
Q2375484	6299	http://www.wikidata.org/entity/Q2375484	Pandėlys	695.0
Q863727	6289	http://www.wikidata.org/entity/Q863727	Bindura	46275.0
Q844423	6271	http://www.wikidata.org/entity/Q844423	Teyateyaneng	75115.0
Q1011863	6269	http://www.wikidata.org/entity/Q1011863	Viqueque	6078.0
Q1005885	6248	http://www.wikidata.org/entity/Q1005885	Ostroróg	1878.0
Q1766619	6236	http://www.wikidata.org/entity/Q1766619	Chulumani	13204.0
Q3905064	6207	http://www.wikidata.org/entity/Q3905064	Pimentel	17864.0
Q1656534	6198	http://www.wikidata.org/entity/Q1656534	Užventis	608.0
Q2215428	6156	http://www.wikidata.org/entity/Q2215428	Souillac, Mauritius	4154.0
Q993200	6148	http://www.wikidata.org/entity/Q993200	Chililabombwe	141899.0
Q2369466	6138	http://www.wikidata.org/entity/Q2369466	Moussoro	16349.0
Q1019448	6128	http://www.wikidata.org/entity/Q1019448	Vogar	1354.0
Q11041865	6126	http://www.wikidata.org/entity/Q11041865	Sucúa	10846.0
Q1047734	6100	http://www.wikidata.org/entity/Q1047734	Ertis	7772.0
Q3104753	6089	http://www.wikidata.org/entity/Q3104753	Ghafsai	6361.0
Q152593	6052	http://www.wikidata.org/entity/Q152593	Baqa-Jatt	28125.0
Q1025861	6050	http://www.wikidata.org/entity/Q1025861	Subačius	877.0
Q3608608	6008	http://www.wikidata.org/entity/Q3608608	Yaypan	15984.0
Q111607005	6001	http://www.wikidata.org/entity/Q111607005	Mehregan, Qazvin	60000.0
Q1590869	5996	http://www.wikidata.org/entity/Q1590869	Bhimeshwar	7349.0
Q5351224	5992	http://www.wikidata.org/entity/Q5351224	Velasco Ibarra	41778.0
Q571968	5990	http://www.wikidata.org/entity/Q571968	Bahía Honda	43483.0
Q768591	5988	http://www.wikidata.org/entity/Q768591	Oussouye	4828.0
Q555150	5981	http://www.wikidata.org/entity/Q555150	Dobra	1358.0
Q1014504	5972	http://www.wikidata.org/entity/Q1014504	Villamontes	39800.0
Q4705994	5931	http://www.wikidata.org/entity/Q4705994	Alamor	5981.0
Q2005262	5891	http://www.wikidata.org/entity/Q2005262	Tibati	72081.0
Q27125366	5883	http://www.wikidata.org/entity/Q27125366	At Turrah	34948.0
Q2477696	5878	http://www.wikidata.org/entity/Q2477696	Pickstown	230.0
Q2573236	5876	http://www.wikidata.org/entity/Q2573236	Orlovka	6260.0
Q12520861	5876	http://www.wikidata.org/entity/Q12520861	Tentena	11233.0
Q1661081	5870	http://www.wikidata.org/entity/Q1661081	Independencia	23658.0
Q5051163	5864	http://www.wikidata.org/entity/Q5051163	Catacocha	7831.0
Q1143259	5858	http://www.wikidata.org/entity/Q1143259	Cuevo	1637.0
Q1997282	5855	http://www.wikidata.org/entity/Q1997282	Vicente Guerrero	7751.0
Q732759	5843	http://www.wikidata.org/entity/Q732759	Ghinda	11560.0
Q2371098	5819	http://www.wikidata.org/entity/Q2371098	Al-Haffah	4298.0
Q2573456	5780	http://www.wikidata.org/entity/Q2573456	Jagüey Grande	87771.0
Q1070175	5771	http://www.wikidata.org/entity/Q1070175	Koumra	39852.0
Q15554012	5741	http://www.wikidata.org/entity/Q15554012	Kasulu	234452.0
Q114970	5738	http://www.wikidata.org/entity/Q114970	Bauta	23557.0
Q24265917	5732	http://www.wikidata.org/entity/Q24265917	Salitre	13571.0
Q3116519	5715	http://www.wikidata.org/entity/Q3116519	Grenville	2476.0
Q1195207	5694	http://www.wikidata.org/entity/Q1195207	Takéo	52000.0
Q3233176	5685	http://www.wikidata.org/entity/Q3233176	Namaacha	29272.0
Q1740554	5670	http://www.wikidata.org/entity/Q1740554	Khandbari	26301.0
Q1021903	5665	http://www.wikidata.org/entity/Q1021903	Chivhu	10263.0
Q975960	5657	http://www.wikidata.org/entity/Q975960	Zarcero	4397.0
Q13100072	5636	http://www.wikidata.org/entity/Q13100072	Sandefjord	44368.0
Q2006076	5630	http://www.wikidata.org/entity/Q2006076	Muyinga	9609.0
Q1022984	5591	http://www.wikidata.org/entity/Q1022984	Farim	46268.0
Q2551179	5571	http://www.wikidata.org/entity/Q2551179	Lubowidz, Masovian Voivodeship	1587.0
Q3626200	5565	http://www.wikidata.org/entity/Q3626200	La Entrada	13949.0
Q764231	5561	http://www.wikidata.org/entity/Q764231	Chiro	33670.0
Q2260963	5547	http://www.wikidata.org/entity/Q2260963	Chelsea	1991.0
Q3112862	5524	http://www.wikidata.org/entity/Q3112862	Goz Beïda	66107.0
Q5069048	5510	http://www.wikidata.org/entity/Q5069048	Chalong	26041.0
Q1100543	5508	http://www.wikidata.org/entity/Q1100543	Dabola	38617.0
Q2088506	5503	http://www.wikidata.org/entity/Q2088506	Nkayi	100783.0
Q980895	5495	http://www.wikidata.org/entity/Q980895	Mbini	14034.0
Q892020	5491	http://www.wikidata.org/entity/Q892020	Juma	15571.0
Q1020110	5490	http://www.wikidata.org/entity/Q1020110	Mumias	99987.0
Q5124173	5482	http://www.wikidata.org/entity/Q5124173	Ciudad de Armería	15368.0
Q22060164	5477	http://www.wikidata.org/entity/Q22060164	Alvorada	8802.0
Q4407951	5435	http://www.wikidata.org/entity/Q4407951	Teapa	29068.0
Q2483919	5429	http://www.wikidata.org/entity/Q2483919	Umaria	33114.0
Q1865092	5416	http://www.wikidata.org/entity/Q1865092	Mulanje	20870.0
Q2586396	5416	http://www.wikidata.org/entity/Q2586396	Zouar	6432.0
Q10498783	5414	http://www.wikidata.org/entity/Q10498783	Fredrikstad	63610.0
Q1635802	5403	http://www.wikidata.org/entity/Q1635802	Trindade	6636.0
Q764968	5401	http://www.wikidata.org/entity/Q764968	Massenya	3680.0
Q4118337	5389	http://www.wikidata.org/entity/Q4118337	Qudsayya	33571.0
Q946959	5360	http://www.wikidata.org/entity/Q946959	Liquiçá	5152.0
Q667845	5351	http://www.wikidata.org/entity/Q667845	Jaraczewo	1369.0
Q1758215	5351	http://www.wikidata.org/entity/Q1758215	Outapi	4606.0
Q2120402	5346	http://www.wikidata.org/entity/Q2120402	Pothia	12324.0
Q2670191	5344	http://www.wikidata.org/entity/Q2670191	Emiliano Zapata	22469.0
Q1765809	5343	http://www.wikidata.org/entity/Q1765809	Gulariya	55747.0
Q14215956	5332	http://www.wikidata.org/entity/Q14215956	Mut	19616.0
Q999498	5318	http://www.wikidata.org/entity/Q999498	Manga	28612.0
Q990791	5306	http://www.wikidata.org/entity/Q990791	Pogorzela	2048.0
Q593435	5288	http://www.wikidata.org/entity/Q593435	Mbaïki	22166.0
Q1021286	5288	http://www.wikidata.org/entity/Q1021286	Suchań	1403.0
Q10661956	5260	http://www.wikidata.org/entity/Q10661956	Sarpsborg	54678.0
Q10518562	5257	http://www.wikidata.org/entity/Q10518562	Haugesund	45040.0
Q812706	5246	http://www.wikidata.org/entity/Q812706	Baía Farta	107841.0
Q1770214	5232	http://www.wikidata.org/entity/Q1770214	Piedra Blanca	30511.0
Q4723711	5206	http://www.wikidata.org/entity/Q4723711	Jujan	6035.0
Q3947434	5201	http://www.wikidata.org/entity/Q3947434	San Juan	25866.0
Q1635196	5192	http://www.wikidata.org/entity/Q1635196	Port Loko	44900.0
